condition_id,category,prob,final_outcome
polymarket_0x15e558b67551e64419e56dffb02c393ad5437be73923ddbbf714f93844c0f5cb,other,0.045,0
polymarket_0x56c22f4d9ac9f1a3b23621da3ce1b78b048c20470122b311b7cb0154ce32b434,other,0.9995,1
polymarket_0x7a73b798b0ef95ae876672d8148de09b5218f33798dd4354c6dcca5717c48a27,other,0.0335,0
polymarket_0x2363c0cfaf8c704b6eb1c5c7f6f498aae5efbfc398435524da4256d995ab9bbd,sports,0.135,0
polymarket_0xcbd440685777bf7146409a916408e3e83a78c886c74c46e733d44958a756847b,other,0.565,1
polymarket_0x27915d486aadfe930386eaa84fd27be0afc1ecb9ce5fed5738d3e78129144275,other,0.62,1
polymarket_0x6511bf592c6930538e9df8e1ae3b6194eedfd779551c748f01400a7dff8dae60,crypto,0.07,0
polymarket_0xd518b60f6938fe483ceb6b98418f7d52de874c14857598f617f813bd61b35010,sports,0.9995,1
polymarket_0x0f84d6148d269afb206ba11451e0fe0d3c174444720bbfff210f6af42e3c6e72,other,0.69,1
polymarket_0x12ce6029126e5b15c7093aff18be1a3f36f31d9144449e8cabf8537db79c4dba,sports,0.5,0
polymarket_0xc764c8653064e397726f39e3ff18b6e430c1b9eaa2c0ea0d2849203106adba43,sports,0.5,0
polymarket_0x27bbf2827c91a8ab099cf265cfb351f2f30e3649e05b8b045da221fac82ba024,other,0.51,1
polymarket_0x0964df369a1eb5b80231b4e4e9f9bc33b61576ec5f8b76238007a2c8e6db2907,sports,0.235,0
polymarket_0x38bda5a10263fd30516ea3f6a14263c38e2fd7d7fab2301c22b3e5406644a12b,other,0.365,1
polymarket_0xc59ccb90cad2254d30bf684d07283980540cb23304df60124e7a4f8372cee830,other,0.42,0
polymarket_0x46d98b7fe44f2199faeecb4ed833199f7fb32eb0895a03a0abaabe655744aab4,other,0.0015,0
polymarket_0xfdb757b8ae8ea430dbd56589c6adf8cc58330704256d9424de8e689aa5f267ad,other,0.24,0
polymarket_0xb6a58b8abb85124d43629db245e08fe120dc6785d2e0dcf14652e86665c21d55,other,0.0005,0
polymarket_0xd3e646b5923a1fe20667a0ada6289826053a930829682433c822cbcd73ed2b20,other,0.38,0
polymarket_0x70cb9ebc03463088e222a1cbcfb75e6fdea14edc78bb7f4bb2fc2f5548151ccb,other,0.0295,0
polymarket_0x3cc0cc0c6d7318f0ac4501153dbcdbf11a3f9b20c07b3ccea8a582cf56ad1f8a,sports,0.5,1
polymarket_0x66fbc86eed825d72396fab44e6f89c2f0a05140027102667ae6a06bf8bab2baa,other,0.006,0
polymarket_0x8523bcf72dcd6415597b34e1e7c8397c046b190865dd55846161cc7cfe8fae74,other,0.014,0
polymarket_0x8846491e4b7442c87a64ee3aef2d6ef2b1725eb1ab68003f5265520b5deab1b7,other,0.135,0
polymarket_0x0f2fbd358344081eadf7e291caf1a103acd91bb0d98dc247128aa4f02e07d357,other,0.32,0
polymarket_0x58d6debbe7bedce0d1e8043f89ec27034b86bdd1ce369d240de460c83e5c6f51,sports,0.0005,0
polymarket_0x2cab9db8bd08657c7adedcb55776d8ab9d97728f680b67f74089c28961ddd79a,sports,0.08,0
polymarket_0x6a4ef69e6648e9dea7b5e6dfa257cd7507cee91145245cd3a430ef0202da0602,other,0.495,0
polymarket_0xb818cd17c4aa7611c7561bac4593ab3b7628140e92183b8b45b6d2027ce26171,sports,0.5,1
polymarket_0x878a50b814cc17e62ad0b7bdea56199e5cffe73b0859ec45ccd3ce6e997bc69d,sports,0.035,0
polymarket_0x1ffc73561c452d16150291eed9d621992b75654bb2b57e561530efe672b8e6d3,sports,0.9995,1
polymarket_0xa0e3abfe90ee6664e9d3bff58d804b59be167d5554c1ce09b92bf99fcb4d195d,other,0.755,0
polymarket_0xca1017aa4d06b4a95e25ced52cf84d8caa00207cd3e441f77b2fb745dc7c0703,crypto,0.215,0
polymarket_0xe4165b7d2feae3426d359f740fadf1c62812baf5e36356fbbc38a2d3323394cd,other,0.991,1
polymarket_0x0921293099af24b713c7b6a41feccfb6d8aa1a259f61d420df127c21c8f1165b,sports,0.5,1
polymarket_0x67afb98f02c7b18b9d2e01ba76d7ff1bb8c5c4388b75e69864a4ec924deb3eb3,other,0.0005,0
polymarket_0xb1b0431cd9fcec4b2c40829a5ea5dca015053cdc48e2ad8fc5b7e32c391c231b,sports,0.47,0
polymarket_0x932f723eeae1538fbf954c1a616869dee7ca214993092bcd2c3fca339d60dc63,other,0.075,0
polymarket_0x1f6fe821cdcfbfbb16b8a1797824b1818acda7af9209f2b8c29eef0d61e3c7dd,other,0.835,0
polymarket_0x574ddda1eea14e97d94d3a0d8fea9b496cefb081b186c78a53f514c3025c0ab2,other,0.0205,0
polymarket_0xa87a47f9ef3a73f3d252b7790d49c5f89b96d1f19e21a54c78c615b2e442f5eb,other,0.0145,0
polymarket_0xefa066bb1227305469670245eecd279f09730b4b0330e946c72010da2ca032af,sports,0.5,0
polymarket_0x9a967aaa12db019e8c34584db2641592792fd797c93c904d8f85c1840723ed92,sports,0.5,0
polymarket_0x2e0f8e94ed92d3e82d8a31b5ed4e67391ed77349941c44d34ae7b7ff349afafd,other,0.22,0
polymarket_0xabec94000cc743739a52643dd731a9c60e941a79b2af3f782139e09530fb30ca,other,0.03,0
polymarket_0xa0b39de5c5a9631b6c5440ff75f47207b5eed99c84ecce2b34ca65221de6b00c,other,0.0005,0
polymarket_0xa5af9f66f30255a8f836c861ea144bc1cf94054c002cfb0beb63d00db3d13eb0,other,0.0025,0
polymarket_0xdb1794153bcda118354815961738627534574e4b5cc1fe39f587b442480a742e,politics,0.765,0
polymarket_0x3c44f31b36dede49ef7bbf2c555b9fea293fa294e88065696fcda58afd88a0a2,other,0.001,0
polymarket_0xeb95218d9857ba70d4e11fb72e6d20938d18c8898ac086735ca7c02fe2ee9505,other,0.0005,0
polymarket_0xeea02282ba7136a24366b7e3f965a3399f3260e5ecc969f7ae0694d3eb01a623,sports,0.38,0
polymarket_0x38846dc30ad16ca62744144e63e513bf6ffe0f2b8c0ae7c7d2332a8c797d00e3,sports,0.5,1
polymarket_0xf1b6a75b7bd6e28b39fab5c1980bd785cabf5e43de6dfc9e81154c759a6b93a6,other,0.35,1
polymarket_0xd27f016125724fb3eb975f37263329af6857f3e077354c75a251dfdf8c3658f0,other,0.95,1
polymarket_0xfb705e2c2410911b83394f80d59a301ed75c4e7a840617e8fb9ba8383a008863,sports,0.205,0
polymarket_0x61f6d457e9d12e09f95e8bcfea1030f54189603e8b7657f925f0a80dc2bc969c,sports,0.49,1
polymarket_0xee45ab7fb3be9f590e6a6eeb43ec76f2bee9bb798ec593e81c6ca8a306df8f51,other,0.155,0
polymarket_0x448dd50fd404bd2fa1b01c7c014efc253779b68c7eaf3778db4c43c45b197361,other,0.675,0
polymarket_0x020229273e4d0a6b537dfcbbb60875d9e24014ed746eb9eb9d5a7b1d0e0b44d3,other,0.115,0
polymarket_0xca9868623ecb8c07993f25d84df1396ac6367e3e2dba8a7c5f5c24e43264e00d,sports,0.135,0
polymarket_0xf507dff0562af2723ed244daa15a16ddd1a35a2785c92e74209e94d4fd0bbfd3,sports,0.155,0
polymarket_0x3ff7368c2038c16267c0411c269887b37a0ac23b397193c04a2e8f1a5ea3def7,sports,0.0005,0
polymarket_0xeff34f18da0dd0b6df37ac38be62edf307711bf4de03c0964239edc7a0957c1c,other,0.016,0
polymarket_0xca376f54b01fbbb1199321291bddb5d5fadc0b7a055a4ea09ea90cb376a87685,other,0.475,0
polymarket_0x57b5e10d86d4d3cb27ad20614f7fead18328995b70189c135d2cdc9545ae335b,sports,0.5,1
polymarket_0x838b8402a07534add8eedaf99781a50f091c81d78449e4474f84136d51c9db3b,sports,0.645,0
polymarket_0xb26705174733a4fb8faf5ecd8761e008279b0df6c7fbd0a0272f6ff626523e93,other,0.66,1
